Sample,ContigName,RelAbundance,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRMatch,Reads
IDT_i5_57,NODE_36_length_5114_cov_5.155762,0.00020845,Unassigned,Unassigned,N,virulent,885_0,unknown,125
IDT_i5_57,NODE_394_length_4424_cov_9.561227,0.000384215,Unassigned,Unassigned,N,virulent,Singleton,unknown,217
IDT_i5_57,NODE_59_length_7532_cov_5.395346,0.000222909,Caudovirales,Siphoviridae,N,temperate,1057_0,Bifidobacterium,224
IDT_i5_57,NODE_57_length_5583_cov_3.931078,0.000139463,Unassigned,Unassigned,N,virulent,1049_0,unknown,92
IDT_i5_57,NODE_11_length_5579_cov_5.067705,0.000438294,Unassigned,Unassigned,N,virulent,601_0,unknown,276
IDT_i5_57,NODE_113_length_10760_cov_17.738347,0.0002224,Caudovirales,Siphoviridae,N,virulent,723_0,Odoribacter,281
IDT_i5_57,NODE_10_length_4973_cov_4.797682,0.003239029,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,1801
IDT_i5_57,NODE_5_length_25470_cov_46.689553,0.000429048,Caudovirales,Siphoviridae,N,temperate,Outlier,Bacteroides,1306
IDT_i5_57,NODE_235_length_3511_cov_3.712095,0.002267379,Unassigned,crAss-like phage,Y,virulent,682_0,unknown,886
IDT_i5_57,NODE_11_length_30881_cov_11.789755,0.000176645,Caudovirales,Podoviridae,N,virulent,309_0,unknown,630
IDT_i5_57,NODE_144_length_5898_cov_5.930857,0.000111755,Unassigned,Unassigned,N,virulent,872_0,unknown,78
IDT_i5_57,NODE_32_length_5451_cov_4.822276,0.000220928,Unassigned,Unassigned,N,virulent,Outlier,unknown,146
IDT_i5_57,NODE_3_length_10425_cov_7.987560,0.000473853,Caudovirales,Siphoviridae,N,temperate,Outlier,Bacteroides,576
IDT_i5_57,NODE_670_length_3008_cov_4.138503,0.000158682,Unassigned,Unassigned,N,virulent,Singleton,unknown,57
IDT_i5_57,NODE_10_length_7673_cov_4.299160,0.000259256,Caudovirales,Podoviridae,N,virulent,694_0,unknown,235
IDT_i5_57,NODE_217_length_4481_cov_3.125395,0.00017429,Unassigned,Unassigned,N,virulent,623_0,Bifidobacterium,106
IDT_i5_57,NODE_621_length_3207_cov_3.421637,0.000153009,Unassigned,Unassigned,N,temperate,Singleton,Acidaminococcus,56
IDT_i5_57,NODE_561_length_3469_cov_4.681898,0.000231983,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown,112
IDT_i5_57,NODE_40_length_3788_cov_4.698634,0.00064617,Unassigned,crAss-like phage,Y,virulent,Outlier,Bacteroides,282
IDT_i5_57,NODE_35_length_12636_cov_5.350449,0.000504808,Caudovirales,Siphoviridae,N,virulent,782_0,unknown,721
IDT_i5_57,NODE_491_length_3740_cov_14.491180,0.000542466,Unassigned,Unassigned,N,virulent,Outlier,Parabacteroides,250
IDT_i5_57,NODE_436_length_4044_cov_4.639007,0.000216816,Unassigned,Unassigned,N,virulent,1050_0,unknown,103
IDT_i5_57,NODE_21_length_7678_cov_11.009052,0.000284658,Unassigned,Unassigned,N,temperate,837_0,unknown,274
IDT_i5_57,NODE_72_length_6245_cov_28.575283,0.000329557,no_order_Microviridae,Microviridae,N,virulent,536_0,Bacteroides,239
IDT_i5_57,NODE_53_length_6323_cov_4.754148,0.000153213,Unassigned,Unassigned,N,virulent,Outlier,unknown,112
IDT_i5_57,NODE_145_length_3115_cov_6.948693,0.000337546,Unassigned,Unassigned,N,virulent,873_0,unknown,136
IDT_i5_57,NODE_151_length_3943_cov_3.138632,0.000544794,Caudovirales,Siphoviridae,N,virulent,674_0,unknown,270
IDT_i5_57,NODE_399_length_4361_cov_2.887134,0.000117699,Unassigned,Unassigned,N,virulent,Singleton,unknown,59
IDT_i5_57,NODE_17_length_10166_cov_4.939274,0.000800929,Unassigned,Unassigned,N,virulent,Overlap,unknown,914
IDT_i5_57,NODE_117_length_3637_cov_5.899497,0.000139211,Unassigned,Unassigned,N,virulent,637_0,Clostridium,64
IDT_i5_57,NODE_24_length_7936_cov_21.482299,0.000614653,Caudovirales,Unclassified Caudovirales,N,virulent,867_0,unknown,557
IDT_i5_57,NODE_319_length_3199_cov_4.671438,0.000192771,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,unknown,77
IDT_i5_57,NODE_5_length_19686_cov_5.127248,0.000297063,Unassigned,Unassigned,N,virulent,695_0,unknown,678
IDT_i5_57,NODE_332_length_5016_cov_5.626688,0.000217589,Caudovirales,Myoviridae,N,virulent,414_0,unknown,151
IDT_i5_57,NODE_264_length_3787_cov_4.853966,0.000324365,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,unknown,148
IDT_i5_57,NODE_15_length_13855_cov_9.045217,0.000238444,Caudovirales,Podoviridae,N,virulent,519_0,Parabacteroides,384
IDT_i5_57,NODE_84_length_3474_cov_3.420591,0.000195539,Unassigned,Unassigned,N,virulent,561_0,unknown,94
IDT_i5_57,NODE_278_length_5550_cov_4.790901,0.00021679,Unassigned,Unassigned,N,virulent,Singleton,unknown,136
IDT_i5_57,NODE_88_length_7912_cov_6.053201,0.000169146,Caudovirales,Siphoviridae,N,temperate,1042_0,unknown,162
IDT_i5_57,NODE_572_length_3401_cov_5.491034,0.000251067,Unassigned,Unassigned,N,virulent,Singleton,unknown,98
IDT_i5_57,NODE_80_length_5781_cov_7.935732,0.002486771,Unassigned,crAss-like phage,Y,virulent,1029_0,unknown,1624
IDT_i5_57,NODE_6_length_20448_cov_7.623400,0.000185111,Caudovirales,Podoviridae,N,virulent,1004_0,unknown,441
IDT_i5_57,NODE_54_length_8571_cov_5.844176,0.000249896,Caudovirales,Unclassified Caudovirales,N,virulent,723_0,unknown,256
IDT_i5_57,NODE_20_length_8190_cov_3.999140,0.000206252,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,unknown,207
IDT_i5_57,NODE_128_length_3466_cov_4.032542,0.000311794,Unassigned,crAss-like phage,Y,virulent,678_0,unknown,121
IDT_i5_57,NODE_333_length_5014_cov_3.656584,0.000159034,Caudovirales,Podoviridae,N,virulent,Outlier,unknown,99
IDT_i5_57,NODE_71_length_9056_cov_7.034663,0.000691469,Caudovirales,Podoviridae,N,virulent,Outlier,unknown,729
IDT_i5_57,NODE_654_length_3057_cov_3.516656,0.000162651,Unassigned,Unassigned,N,virulent,Singleton,unknown,65
IDT_i5_57,NODE_273_length_5610_cov_7.809541,0.000357094,Unassigned,Unassigned,N,virulent,Singleton,unknown,258
IDT_i5_57,NODE_24_length_7160_cov_7.247009,0.000700917,Caudovirales,Podoviridae,N,virulent,Outlier,Bacteroides,570
IDT_i5_57,NODE_96_length_4855_cov_9.974375,0.001244679,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,unknown,726
IDT_i5_57,NODE_113_length_4156_cov_3.220434,0.00028134,Unassigned,Unassigned,N,virulent,727_0,unknown,133
IDT_i5_57,NODE_35_length_3663_cov_3.578991,0.001304963,Unassigned,Unassigned,N,virulent,Outlier,unknown,538
IDT_i5_57,NODE_172_length_4341_cov_4.477135,0.000228882,Caudovirales,Siphoviridae,N,virulent,898_0,unknown,126
IDT_i5_57,NODE_75_length_4930_cov_6.280000,0.000232673,Caudovirales,crAss-like phage,Y,virulent,779_0,unknown,130
IDT_i5_57,NODE_210_length_6493_cov_8.530600,0.00018135,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,Bacteroides,138
IDT_i5_57,NODE_141_length_4511_cov_16.103905,0.000134055,Unassigned,Unassigned,N,virulent,Outlier,unknown,78
IDT_i5_57,NODE_329_length_3126_cov_5.789645,0.000323971,Caudovirales,Siphoviridae,N,virulent,485_0,unknown,120
IDT_i5_57,NODE_320_length_5129_cov_3.939298,0.000177126,Caudovirales,Unclassified Caudovirales,N,virulent,1033_0,unknown,105
IDT_i5_57,NODE_31_length_11690_cov_5.207907,0.000227262,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,unknown,297
IDT_i5_57,NODE_238_length_6063_cov_41.977031,0.000401857,Caudovirales,Siphoviridae,N,virulent,873_0,unknown,345
IDT_i5_57,NODE_131_length_5287_cov_31.080657,0.000424424,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,Bacteroides,261
IDT_i5_57,NODE_247_length_5902_cov_4.160424,0.000178165,Unassigned,Unassigned,N,virulent,847_0,unknown,120
IDT_i5_57,NODE_3_length_19288_cov_28.358186,0.000170494,Caudovirales,Siphoviridae,N,virulent,Overlap,Clostridium,409
IDT_i5_57,NODE_75_length_6092_cov_4.494285,0.000195423,Caudovirales,Unclassified Caudovirales,N,temperate,561_0,Bifidobacterium,156
IDT_i5_57,NODE_401_length_4335_cov_13.604673,0.000348283,Unassigned,Unassigned,N,virulent,1051_0,unknown,170
IDT_i5_57,NODE_17_length_5518_cov_7.799744,0.000222721,Unassigned,Unassigned,N,virulent,916_0,unknown,147
IDT_i5_57,NODE_16_length_19671_cov_8.560614,0.002186332,Caudovirales,Siphoviridae,N,virulent,Overlap,unknown,5383
IDT_i5_57,NODE_359_length_4750_cov_5.736315,0.000162261,Caudovirales,Siphoviridae,N,temperate,1042_0,unknown,90
IDT_i5_57,NODE_307_length_5323_cov_18.041762,0.000545437,Caudovirales,Siphoviridae,N,temperate,791_0,unknown,383
IDT_i5_57,NODE_47_length_7061_cov_7.397802,0.000267516,Caudovirales,crAss-like phage,Y,virulent,779_0,unknown,217
IDT_i5_57,NODE_177_length_4448_cov_2.377419,0.000917928,Unassigned,Unassigned,N,virulent,Outlier,unknown,469
IDT_i5_57,NODE_584_length_3357_cov_3.232889,0.000149171,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,unknown,59
IDT_i5_57,NODE_55_length_4308_cov_3.660475,0.000208816,Caudovirales,Siphoviridae,N,virulent,666_0,unknown,113
IDT_i5_57,NODE_416_length_4181_cov_9.483762,0.000305324,Caudovirales,Siphoviridae,N,virulent,Overlap,unknown,145
IDT_i5_57,NODE_42_length_3274_cov_4.131097,0.000210363,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,80
IDT_i5_57,NODE_119_length_3965_cov_4.518159,0.00074074,Caudovirales,Siphoviridae,N,temperate,Overlap,unknown,337
IDT_i5_57,NODE_105_length_4413_cov_4.512850,0.000184538,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,102
IDT_i5_57,NODE_116_length_6561_cov_6.255610,0.000201636,Unassigned,Unassigned,N,virulent,Singleton,unknown,151
IDT_i5_57,NODE_251_length_4028_cov_4.582431,0.000334061,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,166
IDT_i5_57,NODE_355_length_4808_cov_4.636019,0.000201177,Unassigned,Unassigned,N,virulent,Singleton,unknown,111
IDT_i5_57,NODE_129_length_3607_cov_3.925676,0.000341075,Unassigned,Unassigned,N,temperate,791_0,unknown,168
IDT_i5_57,NODE_73_length_6245_cov_6.227787,0.000572255,no_order_Microviridae,Microviridae,N,virulent,811_0,unknown,409
IDT_i5_57,NODE_590_length_3340_cov_2.789954,0.000124462,Unassigned,Unassigned,N,virulent,Singleton,unknown,49
IDT_i5_57,NODE_2_length_57220_cov_35.603516,0.000473214,Caudovirales,Siphoviridae,N,temperate,521_0,Bacteroides,3193
IDT_i5_57,NODE_138_length_9307_cov_12.638457,0.00037031,Caudovirales,Myoviridae,N,virulent,Overlap,unknown,382
IDT_i5_57,NODE_30_length_24623_cov_32.932148,0.000194252,Caudovirales,Podoviridae,N,virulent,Outlier,unknown,543
IDT_i5_57,NODE_574_length_3389_cov_3.022196,0.000139362,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,60
IDT_i5_57,NODE_111_length_4203_cov_358.540743,0.002644043,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,1425
IDT_i5_57,NODE_23_length_7584_cov_6.576039,0.000178122,Unassigned,Unassigned,N,virulent,1004_0,unknown,157
IDT_i5_57,NODE_438_length_4014_cov_3.080828,0.000147797,Unassigned,Unassigned,N,virulent,Singleton,unknown,70
IDT_i5_57,NODE_186_length_7295_cov_6.795580,0.000173482,Unassigned,Unassigned,N,virulent,956_0,unknown,141
IDT_i5_57,NODE_49_length_6463_cov_5.912453,0.000565589,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,Bacteroides,431
IDT_i5_57,NODE_139_length_9295_cov_6.371537,0.000251428,Caudovirales,Unclassified Caudovirales,N,virulent,662_0,unknown,290
IDT_i5_57,NODE_213_length_3760_cov_3.971930,0.000411913,Caudovirales,Myoviridae,N,virulent,Outlier,unknown,174
IDT_i5_57,NODE_66_length_5800_cov_5.870670,0.000187904,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,124
IDT_i5_57,NODE_94_length_5161_cov_5.782609,0.004937781,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,2912
IDT_i5_57,NODE_19_length_8339_cov_8.236480,0.000222277,Caudovirales,Myoviridae,N,temperate,345_0,unknown,229
IDT_i5_57,NODE_10_length_5910_cov_4.312553,0.000930918,Unassigned,Unassigned,N,virulent,Outlier,unknown,614
IDT_i5_57,NODE_78_length_14184_cov_7.411069,0.000312958,Unassigned,Unassigned,N,virulent,1025_0,unknown,503
IDT_i5_57,NODE_8_length_27782_cov_13.995780,0.000692772,Caudovirales,Unclassified Caudovirales,N,virulent,312_0,unknown,2233
IDT_i5_57,NODE_633_length_3147_cov_6.712807,0.000298948,Unassigned,Unassigned,N,virulent,Singleton,unknown,108
IDT_i5_57,NODE_569_length_3425_cov_3.613650,0.000164209,Unassigned,Unassigned,N,virulent,Singleton,unknown,66
IDT_i5_57,NODE_322_length_5084_cov_5.509843,0.000147084,Unassigned,Unassigned,N,virulent,Overlap,unknown,91
IDT_i5_57,NODE_17_length_13966_cov_12.296168,0.000259479,Caudovirales,Siphoviridae,N,temperate,345_0,unknown,439
IDT_i5_57,NODE_13_length_15239_cov_10.355440,0.000215589,Caudovirales,Unclassified Caudovirales,N,virulent,695_0,unknown,384
IDT_i5_57,NODE_250_length_5846_cov_3.870316,0.000175589,Caudovirales,Unclassified Caudovirales,N,temperate,942_0,unknown,117
IDT_i5_57,NODE_541_length_3550_cov_3.691845,0.000172564,Unassigned,Unassigned,N,temperate,Singleton,unknown,70
IDT_i5_57,NODE_454_length_3923_cov_3.395036,0.000150928,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown,71
IDT_i5_57,NODE_73_length_6300_cov_8.240993,0.000169501,Caudovirales,Unclassified Caudovirales,N,temperate,345_0,unknown,127
IDT_i5_57,NODE_323_length_3167_cov_9.872751,0.00055101,Caudovirales,Siphoviridae,N,virulent,487_0,unknown,205
IDT_i5_57,NODE_9_length_9245_cov_5.333297,0.000213516,Caudovirales,Unclassified Caudovirales,N,virulent,695_0,unknown,237
IDT_i5_57,NODE_379_length_4571_cov_5.516829,0.000252762,Unassigned,Unassigned,N,virulent,Singleton,unknown,132
IDT_i5_57,NODE_623_length_3202_cov_5.826501,0.000251209,Caudovirales,Siphoviridae,N,virulent,Singleton,Turicibacter,93
IDT_i5_57,NODE_664_length_3025_cov_3.207407,0.000143954,Unassigned,Unassigned,N,virulent,740_0,unknown,51
IDT_i5_57,NODE_50_length_3901_cov_3.237389,0.000797297,Unassigned,Unassigned,N,virulent,864_0,unknown,369
IDT_i5_57,NODE_163_length_3315_cov_3.533436,0.003568069,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,1370
IDT_i5_57,NODE_2_length_57220_cov_79.232852,0.000454506,Caudovirales,Siphoviridae,N,temperate,521_0,Bacteroides,3059
IDT_i5_57,NODE_27_length_3052_cov_2.273273,0.000450218,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,154
IDT_i5_57,NODE_8_length_6171_cov_4.428058,0.000323604,Caudovirales,Myoviridae,N,virulent,715_0,unknown,221
IDT_i5_57,NODE_65_length_4339_cov_8.383520,0.0001584,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,unknown,87
IDT_i5_57,NODE_20_length_8760_cov_3.811947,0.000857736,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,847
IDT_i5_57,NODE_33_length_5607_cov_20.974063,0.00107995,Caudovirales,Unclassified Caudovirales,N,virulent,548_0,Erysipelatoclostridium,699
IDT_i5_57,NODE_57_length_10294_cov_13.155484,0.000913566,Unassigned,Unassigned,N,virulent,Outlier,Bifidobacterium,1196
IDT_i5_57,NODE_179_length_7594_cov_3.640138,0.000172252,Unassigned,Unassigned,N,virulent,Singleton,unknown,153
IDT_i5_57,NODE_150_length_8551_cov_7.098046,0.000162728,Unassigned,Unassigned,N,virulent,574_0,unknown,156
IDT_i5_57,NODE_651_length_3069_cov_2.670206,0.000139028,Caudovirales,Siphoviridae,N,virulent,453_0,Bifidobacterium,62
IDT_i5_57,NODE_8_length_17192_cov_37.090564,0.000612452,Caudovirales,Siphoviridae,N,virulent,521_0,Alistipes,1237
IDT_i5_57,NODE_375_length_4598_cov_4.136474,0.000178835,Caudovirales,Unclassified Caudovirales,N,temperate,Singleton,unknown,96
IDT_i5_57,NODE_453_length_3929_cov_7.127001,0.000249889,Unassigned,Unassigned,N,virulent,Outlier,Parabacteroides,117
IDT_i5_57,NODE_215_length_6452_cov_15.582773,0.000340466,Caudovirales,Siphoviridae,N,temperate,898_0,unknown,256
IDT_i5_57,NODE_37_length_4299_cov_3.873704,0.000377222,Unassigned,Unassigned,N,virulent,679_0,unknown,188
IDT_i5_57,NODE_93_length_4958_cov_4.556598,0.00170081,Caudovirales,Siphoviridae,N,virulent,152_0,unknown,1017
IDT_i5_57,NODE_266_length_5745_cov_12.886467,0.000260165,Caudovirales,Myoviridae,N,virulent,773_0,unknown,173
IDT_i5_57,NODE_51_length_10936_cov_6.951751,0.000457335,Caudovirales,Unclassified Caudovirales,N,virulent,708_0,unknown,575
IDT_i5_57,NODE_93_length_4811_cov_6.759251,0.00103555,Unassigned,Unassigned,N,virulent,Outlier,unknown,587
IDT_i5_57,NODE_82_length_5700_cov_4.900266,0.000247176,Unassigned,Unassigned,N,virulent,Outlier,unknown,162
IDT_i5_57,NODE_60_length_16362_cov_37.728521,0.000426191,Unassigned,Unassigned,N,virulent,679_0,unknown,776
IDT_i5_57,NODE_35_length_23170_cov_15.435518,0.000379854,Caudovirales,Myoviridae,N,virulent,313_0,Parabacteroides,1031
IDT_i5_57,NODE_63_length_6714_cov_6.953747,0.000766353,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,576
IDT_i5_57,NODE_3_length_41819_cov_15.469447,0.000367417,Caudovirales,Podoviridae,N,virulent,708_0,unknown,1774
IDT_i5_57,NODE_360_length_4739_cov_5.032237,0.000262292,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown,141
IDT_i5_57,NODE_182_length_7407_cov_4.305495,0.000189693,Unassigned,Unassigned,N,virulent,897_0,unknown,160
IDT_i5_57,NODE_153_length_8406_cov_4.179140,0.000195319,Caudovirales,Siphoviridae,N,virulent,Overlap,Dorea,202
IDT_i5_57,NODE_291_length_5415_cov_3.972948,0.000180645,Unassigned,Unassigned,N,virulent,Singleton,unknown,110
IDT_i5_57,NODE_1_length_57185_cov_30.591126,0.0004395,Caudovirales,Siphoviridae,N,temperate,521_0,Bacteroides,2972
IDT_i5_57,NODE_147_length_4264_cov_8.073889,0.000543078,Unassigned,Unassigned,N,temperate,Outlier,Bacteroides,272
IDT_i5_57,NODE_450_length_3946_cov_2.780519,0.000136585,Unassigned,Unassigned,N,virulent,Singleton,unknown,66
IDT_i5_57,NODE_20_length_18854_cov_47.565828,0.001835812,Caudovirales,Myoviridae,N,virulent,640_0,unknown,3932
IDT_i5_57,NODE_275_length_5604_cov_3.610741,0.000178994,Unassigned,Unassigned,N,virulent,Singleton,unknown,142
IDT_i5_57,NODE_9_length_20368_cov_16.937675,0.000457609,Caudovirales,Siphoviridae,N,virulent,Outlier,Bacteroides,1121
IDT_i5_57,NODE_34_length_3285_cov_4.309598,0.000289948,Unassigned,Unassigned,N,virulent,683_0,Parabacteroides,108
IDT_i5_57,NODE_25_length_18617_cov_6.422584,0.000180062,Caudovirales,Siphoviridae,N,virulent,419_0,unknown,398
IDT_i5_57,NODE_34_length_8786_cov_16.146833,0.003733229,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,4039
IDT_i5_57,NODE_15_length_20872_cov_9.459816,0.000271401,Caudovirales,Siphoviridae,N,temperate,855_0,unknown,668
IDT_i5_57,NODE_152_length_8416_cov_6.751585,0.000325524,Unassigned,Unassigned,N,temperate,Singleton,unknown,334
IDT_i5_57,NODE_510_length_3640_cov_2.158438,0.000102333,Unassigned,Unassigned,N,virulent,Singleton,unknown,45
IDT_i5_57,NODE_613_length_3240_cov_4.010675,0.000183582,Unassigned,Unassigned,N,virulent,Singleton,unknown,76
IDT_i5_57,NODE_1_length_34471_cov_19.662599,0.000516541,Caudovirales,Siphoviridae,N,virulent,521_0,Bacteroides,2090
IDT_i5_57,NODE_339_length_4968_cov_4.091390,0.000191996,Unassigned,Unassigned,N,temperate,Singleton,unknown,114
IDT_i5_57,NODE_101_length_3736_cov_4.372181,0.000521327,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides,222
IDT_i5_57,NODE_325_length_5068_cov_6.712547,0.000295923,Caudovirales,Siphoviridae,N,virulent,992_0,unknown,171
IDT_i5_57,NODE_489_length_3747_cov_3.144366,0.00013765,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown,59
IDT_i5_57,NODE_13_length_4250_cov_4.318951,0.001550895,Unassigned,Unassigned,N,virulent,Outlier,unknown,749
IDT_i5_57,NODE_155_length_5729_cov_6.002820,0.001458142,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,1002
IDT_i5_57,NODE_201_length_3469_cov_5.881078,0.000364512,Caudovirales,Siphoviridae,N,virulent,Outlier,Alistipes,151
IDT_i5_57,NODE_341_length_4918_cov_6.674070,0.000308629,Unassigned,Unassigned,N,virulent,547_0,unknown,180
IDT_i5_57,NODE_395_length_4414_cov_3.110346,0.000137547,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown,72
IDT_i5_57,NODE_353_length_4813_cov_4.824926,0.000195429,Unassigned,Unassigned,N,virulent,Singleton,unknown,109
IDT_i5_57,NODE_71_length_14915_cov_11.633513,0.000319239,Caudovirales,Siphoviridae,N,virulent,666_0,Anaeromassilibacillus,587
IDT_i5_57,NODE_18_length_5106_cov_4.478321,0.000499152,no_order_Microviridae,Microviridae,N,virulent,624_0,Flavonifractor,311
IDT_i5_57,NODE_135_length_3486_cov_4.453512,0.000205228,Unassigned,Unassigned,N,virulent,Outlier,unknown,84
IDT_i5_57,NODE_23_length_8150_cov_8.960099,0.000234607,Unassigned,Unassigned,N,virulent,Overlap,unknown,218
IDT_i5_57,NODE_44_length_5099_cov_3.867367,0.000566618,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,333
IDT_i5_57,NODE_163_length_5578_cov_6.195727,0.000736062,Unassigned,Unassigned,N,virulent,884_0,unknown,489
IDT_i5_57,NODE_4_length_10781_cov_6.253216,0.000518823,Unassigned,Unassigned,N,virulent,747_0,Bacteroides,631
IDT_i5_57,NODE_243_length_5990_cov_4.479360,0.000206789,Unassigned,Unassigned,N,virulent,Singleton,unknown,140
IDT_i5_57,NODE_466_length_3868_cov_6.677682,0.000289791,Unassigned,Unassigned,N,virulent,Singleton,unknown,129
IDT_i5_57,NODE_9_length_5610_cov_3.872727,0.001251051,Caudovirales,crAss-like phage,Y,virulent,Outlier,unknown,787
IDT_i5_57,NODE_41_length_5314_cov_5.980415,0.000827613,Caudovirales,Unclassified Caudovirales,N,virulent,858_0,unknown,506
IDT_i5_57,NODE_178_length_7624_cov_3.641300,0.000171925,Unassigned,Unassigned,N,virulent,Singleton,unknown,151
IDT_i5_57,NODE_16_length_37605_cov_21.177976,0.000288815,Caudovirales,Podoviridae,N,virulent,695_0,unknown,1265
