ContigName,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRHost
NODE_155_length_3034_cov_6.071165,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_64_length_6091_cov_4.633201,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_112_length_3707_cov_5.806955,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_118_length_5816_cov_10.009200,Unassigned,Unassigned,N,virulent,755_0,unknown
NODE_252_length_5803_cov_9.061935,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_32_length_8439_cov_3.979127,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_10_length_22604_cov_43.534791,Unassigned,Unassigned,N,virulent,657_0,unknown
NODE_51_length_3851_cov_6.795047,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_245_length_3419_cov_4.101962,Caudovirales,Podoviridae,N,virulent,57_0,Dorea
NODE_143_length_5872_cov_95.858346,no_order_Microviridae,Microviridae,N,virulent,Singleton,unknown
NODE_23_length_8981_cov_5.825678,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_169_length_3221_cov_2.889135,Unassigned,Unassigned,N,virulent,776_0,unknown
NODE_182_length_4337_cov_13.562121,Unassigned,Unassigned,N,virulent,950_0,unknown
NODE_50_length_10826_cov_6.934454,Unassigned,Unassigned,N,virulent,530_0,unknown
NODE_32_length_11289_cov_4.636105,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides
NODE_45_length_7921_cov_5.723875,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_472_length_3843_cov_5.382524,Caudovirales,Siphoviridae,N,virulent,154_0,unknown
NODE_491_length_3740_cov_14.491180,Unassigned,Unassigned,N,virulent,Outlier,Parabacteroides
NODE_8_length_19491_cov_17.685635,Caudovirales,Siphoviridae,N,virulent,155_0,unknown
NODE_10_length_14360_cov_16.594757,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_215_length_3464_cov_3.317688,Unassigned,Unassigned,N,virulent,Singleton,Ruminococcus
NODE_238_length_3498_cov_3.058670,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_132_length_6041_cov_3.791514,Caudovirales,Siphoviridae,N,virulent,Singleton,Ruminococcus
NODE_47_length_4001_cov_4.244551,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_29_length_7305_cov_5.921655,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_427_length_4118_cov_3.040118,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_22_length_4496_cov_4.094348,Unassigned,Unassigned,N,virulent,962_0,unknown
NODE_114_length_4344_cov_5.706225,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_12_length_12360_cov_9.839740,Unassigned,Unassigned,N,virulent,518_0,unknown
NODE_107_length_5238_cov_6.034343,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_165_length_4442_cov_4.895373,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_63_length_8724_cov_22.738955,Unassigned,Unassigned,N,virulent,1039_0,unknown
NODE_102_length_3008_cov_4.249238,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown
NODE_16_length_12323_cov_7.470085,Unassigned,Unassigned,N,virulent,Overlap,unknown
NODE_137_length_6024_cov_4.641481,Unassigned,Unassigned,N,virulent,722_0,unknown
NODE_69_length_7164_cov_7.506119,Unassigned,Unassigned,N,virulent,1078_0,unknown
NODE_115_length_4043_cov_3.147693,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_57_length_6387_cov_26.792009,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_137_length_5184_cov_6.471242,Unassigned,Unassigned,N,virulent,845_0,unknown
NODE_38_length_9973_cov_13.607985,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_88_length_13102_cov_12.925194,Caudovirales,Podoviridae,N,virulent,57_0,Clostridium
NODE_168_length_4796_cov_3.355199,Unassigned,Unassigned,N,virulent,Singleton,Bacteroides
NODE_27_length_3000_cov_6.208829,Unassigned,Unassigned,N,virulent,739_0,unknown
NODE_9_length_9245_cov_5.333297,Caudovirales,Unassigned,N,virulent,695_0,unknown
NODE_6_length_17557_cov_8.090904,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_51_length_6819_cov_5.166765,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_65_length_5403_cov_6.217277,Caudovirales,Siphoviridae,N,virulent,Outlier,Parabacteroides
NODE_81_length_11492_cov_6.312757,Unassigned,Unassigned,N,virulent,519_0,unknown
NODE_7_length_8458_cov_5.526598,Caudovirales,Siphoviridae,N,virulent,Outlier,Lactococcus
NODE_113_length_4724_cov_6.029771,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_315_length_3211_cov_3.024715,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_198_length_3503_cov_5.198666,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_224_length_3584_cov_4.926041,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_17_length_28735_cov_35.944282,Caudovirales,Myoviridae,N,virulent,Singleton,unknown
NODE_332_length_3110_cov_9.591489,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_264_length_3124_cov_3.591724,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_152_length_3143_cov_2.189443,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown
NODE_52_length_6769_cov_11.271671,Caudovirales,Myoviridae,N,virulent,Outlier,unknown
NODE_23_length_3715_cov_7.548634,Unassigned,Unassigned,N,virulent,572_0,Bacteroides
NODE_589_length_3340_cov_3.835008,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_138_length_5134_cov_18.178578,Unassigned,Unassigned,N,virulent,604_0,unknown
NODE_96_length_5636_cov_4.159290,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_66_length_5273_cov_4.889230,Unassigned,Unassigned,N,virulent,1005_0,unknown
NODE_154_length_3036_cov_6.633009,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_109_length_5197_cov_5.189420,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_205_length_4618_cov_6.717291,Caudovirales,Myoviridae,N,virulent,Singleton,unknown
NODE_17_length_7620_cov_7.476140,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_41_length_7309_cov_4.218776,Caudovirales,Siphoviridae,N,virulent,620_0,unknown
NODE_42_length_6827_cov_4.466775,Caudovirales,Siphoviridae,N,virulent,Outlier,Hungatella
NODE_164_length_4367_cov_4.152829,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_213_length_4497_cov_4.146556,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_35_length_13779_cov_8.585544,Caudovirales,Unassigned,N,virulent,Outlier,unknown
NODE_428_length_4103_cov_4.597332,Unassigned,Unassigned,N,virulent,872_0,unknown
NODE_166_length_5032_cov_16.798875,Caudovirales,Podoviridae,N,virulent,Overlap,Slackia
NODE_54_length_7422_cov_11.184743,no_order_Microviridae,Microviridae,N,virulent,536_0,Bacteroides
NODE_107_length_4451_cov_10.129208,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_83_length_6404_cov_5.967239,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_132_length_6290_cov_3.094627,Caudovirales,Myoviridae,N,virulent,423_0,unknown
NODE_119_length_4612_cov_4.956111,Unassigned,Unassigned,N,virulent,762_0,unknown
NODE_189_length_3859_cov_6.793638,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_130_length_3585_cov_3.321530,Caudovirales,Podoviridae,N,virulent,Outlier,unknown
NODE_243_length_3414_cov_7.055076,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_6_length_9777_cov_6.462765,Caudovirales,Myoviridae,N,virulent,526_0,unknown
NODE_129_length_4950_cov_7.167518,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_13_length_4854_cov_7.410294,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_36_length_13766_cov_350.501058,Caudovirales,Podoviridae,N,virulent,Outlier,Coprobacillus
NODE_295_length_5399_cov_6.715007,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_200_length_3579_cov_5.677072,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_9_length_8890_cov_4.896661,Unassigned,Unassigned,N,virulent,618_0,unknown
NODE_32_length_13609_cov_29.661502,Unassigned,Unassigned,N,virulent,572_0,Bacteroides
NODE_214_length_3745_cov_2.602981,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_97_length_3899_cov_3.657128,Unassigned,Unassigned,N,virulent,980_0,unknown
NODE_538_length_3566_cov_2.669325,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_113_length_3491_cov_3.683062,Caudovirales,Unassigned,N,virulent,724_0,Roseburia
NODE_11_length_16678_cov_27.491006,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_14_length_24670_cov_16.756002,Caudovirales,Unassigned,N,virulent,704_0,unknown
NODE_18_length_9437_cov_9.428373,Unassigned,Unassigned,N,virulent,712_0,unknown
NODE_108_length_6933_cov_4.444170,Caudovirales,Siphoviridae,N,virulent,615_0,unknown
NODE_97_length_4844_cov_3.612445,Caudovirales,Podoviridae,N,virulent,Outlier,unknown
NODE_74_length_14476_cov_11.289716,Caudovirales,Myoviridae,N,virulent,727_0,unknown
NODE_84_length_6735_cov_10.826347,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_42_length_12852_cov_6.178167,Caudovirales,Siphoviridae,N,virulent,674_0,Bacteroides
NODE_88_length_10521_cov_5.671221,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_144_length_3864_cov_35.835390,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_100_length_4648_cov_13.007185,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_154_length_3115_cov_3.796078,Unassigned,Unassigned,N,virulent,873_0,unknown
NODE_264_length_3266_cov_3.942074,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_128_length_3414_cov_10.072938,Unassigned,Unassigned,N,virulent,784_0,unknown
NODE_31_length_8915_cov_6.308014,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_216_length_3679_cov_20.764349,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_95_length_3381_cov_6.005713,Unassigned,Unassigned,N,virulent,991_0,unknown
NODE_94_length_4791_cov_4.887035,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_176_length_4576_cov_3.723734,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_39_length_3346_cov_4.259799,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster
NODE_72_length_3345_cov_4.771125,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_286_length_3544_cov_3.132989,Unassigned,Unassigned,N,virulent,1025_0,unknown
NODE_130_length_6275_cov_4.410289,Unassigned,Unassigned,N,virulent,829_0,unknown
NODE_105_length_4482_cov_5.025751,Caudovirales,Myoviridae,N,virulent,Outlier,unknown
NODE_180_length_3607_cov_4.891892,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_254_length_3974_cov_5.723909,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_10_length_8974_cov_7.696379,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_160_length_5254_cov_4.949221,Caudovirales,Siphoviridae,N,virulent,555_0,Blautia
NODE_94_length_4406_cov_6.131694,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_291_length_3019_cov_4.169366,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_665_length_3023_cov_3.815364,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_101_length_6547_cov_6.310998,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_55_length_5765_cov_4.039930,Caudovirales,crAssphage,Y,virulent,Outlier,unknown
NODE_23_length_8150_cov_8.960099,Unassigned,Unassigned,N,virulent,Overlap,unknown
NODE_43_length_3410_cov_5.384799,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_154_length_3854_cov_9.388260,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_574_length_3389_cov_3.022196,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_12_length_5478_cov_5.039277,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_58_length_8589_cov_23.364190,Caudovirales,Podoviridae,N,virulent,Overlap,unknown
NODE_40_length_9783_cov_9.236534,Caudovirales,Myoviridae,N,virulent,Overlap,Bacteroides
NODE_72_length_3073_cov_3.117959,Unassigned,Unassigned,N,virulent,945_0,unknown
NODE_226_length_3598_cov_8.172735,Unassigned,Unassigned,N,virulent,969_0,Bacteroides
NODE_64_length_5075_cov_5.042829,Unassigned,Unassigned,N,virulent,567_0,unknown
NODE_63_length_6648_cov_5.450781,Unassigned,Unassigned,N,virulent,1044_0,unknown
NODE_72_length_3790_cov_3.377778,Unassigned,Unassigned,N,virulent,713_0,unknown
NODE_288_length_5449_cov_3.973674,Caudovirales,Podoviridae,N,virulent,Outlier,unknown
NODE_234_length_3562_cov_4.776732,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_61_length_3632_cov_3.673469,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_262_length_3840_cov_8.174901,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_356_length_4784_cov_904.785367,Unassigned,Unassigned,N,virulent,572_0,Bacteroides
NODE_205_length_3501_cov_4.764364,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_25_length_10515_cov_36.591683,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_92_length_5478_cov_6.832934,Unassigned,Unassigned,N,virulent,817_0,unknown
NODE_156_length_3707_cov_6.266977,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_76_length_3877_cov_6.972787,Unassigned,Unassigned,N,virulent,1055_0,unknown
NODE_61_length_3016_cov_7.034110,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_10_length_6842_cov_5.992191,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_204_length_3013_cov_5.127789,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_157_length_4587_cov_5.915931,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_130_length_4389_cov_3.459622,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_244_length_5962_cov_8.094295,Unassigned,Unassigned,N,virulent,Singleton,Alistipes
NODE_113_length_6606_cov_4.772249,Caudovirales,Siphoviridae,N,virulent,Outlier,Blautia
NODE_213_length_6470_cov_5.877163,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_79_length_5982_cov_14.725831,Unassigned,Unassigned,N,virulent,Singleton,Clostridium
NODE_146_length_4719_cov_20.784949,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_18_length_6006_cov_5.648294,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_11_length_11382_cov_8.059857,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_89_length_4440_cov_5.781072,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_56_length_3713_cov_3.283215,Unassigned,Unassigned,N,virulent,1074_0,unknown
NODE_47_length_7487_cov_8.189047,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_178_length_3663_cov_6.413803,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_11_length_8569_cov_4.884661,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_54_length_3357_cov_3.650515,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_48_length_6215_cov_8.574026,Caudovirales,Siphoviridae,N,virulent,767_0,unknown
NODE_68_length_6007_cov_6.066532,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_64_length_3565_cov_3.946154,Unassigned,Unassigned,N,virulent,618_0,unknown
NODE_13_length_11004_cov_6.338935,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_61_length_7601_cov_5.192420,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_18_length_9457_cov_5.686981,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_263_length_3230_cov_2.202835,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_82_length_5289_cov_10.021207,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_86_length_6257_cov_16.052241,Unassigned,Unassigned,N,virulent,551_0,unknown
NODE_30_length_5114_cov_5.076497,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_41_length_9476_cov_12.636769,Caudovirales,Unassigned,N,virulent,Singleton,Streptococcus
NODE_39_length_8690_cov_14.179039,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_50_length_7573_cov_9.981511,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_107_length_4326_cov_4.371342,Unassigned,Unassigned,N,virulent,601_0,unknown
NODE_102_length_3868_cov_2.488329,Unassigned,Unassigned,N,virulent,547_0,unknown
NODE_66_length_3019_cov_2.880229,Caudovirales,Unassigned,N,virulent,Overlap,unknown
NODE_60_length_3196_cov_5.622413,Unassigned,Unassigned,N,virulent,1078_0,unknown
NODE_129_length_5256_cov_10.760815,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_15_length_5660_cov_4.748260,Unassigned,Unassigned,N,virulent,665_0,unknown
NODE_9_length_10526_cov_14.596887,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_26_length_17034_cov_9.401143,Unassigned,crAssphage,Y,virulent,Outlier,unknown
NODE_72_length_5827_cov_4.516459,Unassigned,Unassigned,N,virulent,760_0,unknown
NODE_155_length_5249_cov_4.545245,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown
NODE_126_length_3706_cov_5.048754,Caudovirales,Siphoviridae,N,virulent,Outlier,Turicibacter
NODE_308_length_5314_cov_5.197376,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_54_length_7142_cov_5.001552,Unassigned,Unassigned,N,virulent,945_0,unknown
NODE_225_length_3240_cov_14.428885,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_392_length_4448_cov_4.832233,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_84_length_3629_cov_7.034415,Caudovirales,Unassigned,N,virulent,986_0,unknown
NODE_168_length_3248_cov_6.859380,Caudovirales,Myoviridae,N,virulent,Outlier,unknown
NODE_17_length_4011_cov_4.356421,Caudovirales,crAssphage,Y,virulent,Outlier,unknown
NODE_169_length_4289_cov_5.356401,Unassigned,Unassigned,N,virulent,Overlap,unknown
NODE_175_length_4486_cov_9.675622,Unassigned,Unassigned,N,virulent,940_0,unknown
NODE_70_length_6413_cov_15.143599,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_254_length_3342_cov_51.868573,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown
NODE_9_length_32648_cov_77.459485,Caudovirales,Unassigned,N,virulent,319_0,Bacteroides
NODE_78_length_7735_cov_8.506641,Caudovirales,Myoviridae,N,virulent,Singleton,unknown
NODE_9_length_6861_cov_4.859242,Caudovirales,Podoviridae,N,virulent,523_0,unknown
NODE_133_length_3391_cov_4.091127,Caudovirales,Unassigned,N,virulent,Outlier,unknown
NODE_15_length_13237_cov_13.581020,Caudovirales,Myoviridae,N,virulent,Singleton,unknown
NODE_51_length_8824_cov_11.153951,Caudovirales,Podoviridae,N,virulent,548_0,Erysipelatoclostridium
NODE_93_length_4083_cov_9.505958,Unassigned,Unassigned,N,virulent,Singleton,Chlamydia
NODE_160_length_3391_cov_4.108213,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_42_length_7649_cov_18.922175,Unassigned,Unassigned,N,virulent,969_0,Bacteroides
NODE_71_length_6665_cov_18.288654,Caudovirales,Myoviridae,N,virulent,Singleton,unknown
NODE_14_length_4199_cov_3.972490,Unassigned,Unassigned,N,virulent,682_0,unknown
NODE_153_length_4478_cov_6.673751,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_46_length_8107_cov_4.886488,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_203_length_3530_cov_10.793669,Unassigned,Unassigned,N,virulent,903_0,unknown
NODE_107_length_4899_cov_9.805326,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_41_length_8695_cov_5.438657,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_144_length_4732_cov_3.849904,Unassigned,Unassigned,N,virulent,871_0,unknown
NODE_153_length_4773_cov_33.449131,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_98_length_5291_cov_8.427044,Caudovirales,Myoviridae,N,virulent,Outlier,unknown
NODE_3_length_6661_cov_118.049046,Caudovirales,Podoviridae,N,virulent,548_0,Erysipelatoclostridium
NODE_154_length_5736_cov_4.260518,Unassigned,Unassigned,N,virulent,Outlier,unknown
NODE_17_length_5518_cov_7.799744,Unassigned,Unassigned,N,virulent,916_0,unknown
NODE_117_length_4276_cov_3.977967,Caudovirales,Unassigned,N,virulent,Overlap,unknown
NODE_70_length_8391_cov_10.463652,Caudovirales,Siphoviridae,N,virulent,415_0,unknown
NODE_247_length_3112_cov_4.121361,Unassigned,Unassigned,N,virulent,Singleton,unknown
NODE_94_length_3964_cov_12.721412,Unassigned,Unassigned,N,virulent,Singleton,unknown
