ContigName,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRHost
VIRSorter_NODE_38_length_18938_cov_6_342725-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_73_length_3847_cov_3_073118-cat_2,Unassigned,Unassigned,N,lytic,687_0,Ruthenibacterium
VIRSorter_NODE_46_length_4431_cov_3_339916-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_29_length_4455_cov_1_902957-cat_1,Caudovirales,Myoviridae,N,lytic,Outlier,Syntrophobotulus
VIRSorter_NODE_166_length_4878_cov_2_597348-cat_2,Caudovirales,Podoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_71_length_11215_cov_3_736382-cat_2,Caudovirales,Siphoviridae,N,lytic,605_0,NA
VIRSorter_NODE_242_length_3351_cov_1_960610-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_68_length_5786_cov_1539_992755-cat_2,Unassigned,Unassigned,N,lytic,621_0,NA
VIRSorter_NODE_15_length_8561_cov_2_641214-cat_2,Caudovirales,Siphoviridae,N,lytic,653_0,NA
VIRSorter_NODE_472_length_3961_cov_6_787689-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_57_length_3543_cov_178_576112-cat_2,no_order_Microviridae,Microviridae,N,lytic,Singleton,Bacteroides
VIRSorter_NODE_37_length_5100_cov_3_940277-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_94_length_7660_cov_2_919288-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Roseburia
VIRSorter_NODE_64_length_8678_cov_7_857093-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_45_length_11286_cov_8_713236-cat_2,Caudovirales,Siphoviridae,N,lytic,568_0,Bacteroides
VIRSorter_NODE_35_length_4588_cov_2_785922-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,Enterocloster
VIRSorter_NODE_97_length_8397_cov_7_914389-cat_2,Caudovirales,Podoviridae,N,lytic,Overlap,Slackia
VIRSorter_NODE_5_length_11911_cov_3_760353-cat_2,Caudovirales,Siphoviridae,N,lytic,662_0,NA
VIRSorter_NODE_28_length_5618_cov_2_830814-cat_2,Caudovirales,Siphoviridae,N,lytic,323_0,Bacteroides
VIRSorter_NODE_83_length_4521_cov_115_343650-cat_2,no_order_Microviridae,Microviridae,N,lytic,843_0,Prevotella
VIRSorter_NODE_56_length_4599_cov_3_503354-cat_2,Unassigned,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_31_length_4837_cov_2_548751-cat_2,no_order_Microviridae,Microviridae,N,lytic,685_0,Bacteroides
VIRSorter_NODE_316_length_3259_cov_2_933908-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_112_length_11237_cov_2_735104-cat_2,Caudovirales,Podoviridae,N,lytic,554_0,NA
VIRSorter_NODE_138_length_6001_cov_2_354894-cat_1,Caudovirales,Myoviridae,N,lytic,796_0,NA
VIRSorter_NODE_40_length_4309_cov_3_462697-cat_2,Unassigned,Unassigned,N,lytic,615_0,NA
VIRSorter_NODE_139_length_3293_cov_3_496526-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_15_length_10752_cov_6_481788-cat_2,Unassigned,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_83_length_9233_cov_29_723479-cat_2,Caudovirales,Siphoviridae,N,lytic,319_0,NA
VIRSorter_NODE_91_length_3317_cov_1_968025-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_56_length_3581_cov_1_940938-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_1_length_75523_cov_6_559599-cat_2,Caudovirales,Podoviridae,N,lytic,315_0,NA
VIRSorter_NODE_84_length_7736_cov_2_101853-cat_2,Unassigned,Unassigned,N,lytic,621_0,NA
VIRSorter_NODE_13_length_14466_cov_4_451705-cat_2,Caudovirales,Siphoviridae,N,lytic,642_0,NA
VIRSorter_NODE_89_length_5563_cov_3_177704-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Singleton,NA
VIRSorter_NODE_205_length_3254_cov_3_234730-cat_1,Caudovirales,Siphoviridae,N,lytic,297_0,NA
VIRSorter_NODE_169_length_3997_cov_2_173902-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_110_length_4548_cov_3_405338-circular-cat_2,Caudovirales,Podoviridae,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_68_length_5692_cov_2_151842-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_34_length_7540_cov_3_314043-cat_2,Caudovirales,Siphoviridae,N,lytic,699_0,Bacteroides
VIRSorter_NODE_14_length_4912_cov_5_457053-circular-cat_2,Unassigned,Unassigned,N,lytic,704_0,Bacteroides
VIRSorter_NODE_54_length_5753_cov_3_074831-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_63_length_12226_cov_740_818017-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Prevotella
VIRSorter_NODE_38_length_9135_cov_3_851021-cat_3,Unassigned,Unassigned,N,lytic,861_0,NA
VIRSorter_NODE_1_length_103726_cov_19_248497-circular-cat_2,Caudovirales,Siphoviridae,N,lytic,325_0,Bacteroides
VIRSorter_NODE_22_length_31171_cov_4_428553-cat_1,Caudovirales,Siphoviridae,N,lysogenic,Singleton,NA
VIRSorter_NODE_43_length_6291_cov_2_916613-cat_2,Caudovirales,Unassigned,N,lysogenic,654_0,Bacteroides
VIRSorter_NODE_88_length_3360_cov_1_784101-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_148_length_4458_cov_2_846456-cat_2,Caudovirales,Unassigned,N,lytic,642_0,NA
VIRSorter_NODE_60_length_4236_cov_2_394500-cat_2,Unassigned,Unassigned,N,lytic,589_0,NA
VIRSorter_NODE_186_length_4457_cov_2_992148-cat_1,Caudovirales,Podoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_33_length_6640_cov_3_261170-cat_1,Caudovirales,Siphoviridae,N,lytic,828_0,NA
VIRSorter_NODE_4_length_37259_cov_25_305370-cat_2,Caudovirales,Unassigned,N,lytic,552_0,Parabacteroides
VIRSorter_NODE_51_length_13617_cov_163_925130-cat_1,Caudovirales,Podoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_258_length_3209_cov_2_032122-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_132_length_5303_cov_3_012558-cat_2,Unassigned,Unassigned,N,lytic,618_0,NA
VIRSorter_NODE_13_length_31778_cov_5_365170-cat_2,Caudovirales,Podoviridae,N,lytic,671_0,NA
VIRSorter_NODE_281_length_5679_cov_3_194524-cat_2,Unassigned,Unassigned,N,lytic,Singleton,Roseburia
VIRSorter_NODE_165_length_4059_cov_2_474568-cat_2,Unassigned,Unassigned,N,lytic,608_0,NA
VIRSorter_NODE_29_length_26049_cov_3_127575-cat_2,Unassigned,Unassigned,N,lytic,Overlap,Alistipes
VIRSorter_NODE_62_length_14098_cov_3_826784-cat_2,Caudovirales,Podoviridae,N,lytic,Overlap,Parabacteroides
VIRSorter_NODE_101_length_7184_cov_3_244580-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_8_length_15863_cov_2_786922-cat_1,Caudovirales,Siphoviridae,N,lytic,780_0,Ruthenibacterium
VIRSorter_NODE_16_length_10021_cov_1_952699-cat_2,Caudovirales,Myoviridae,N,lytic,636_0,NA
VIRSorter_NODE_48_length_5315_cov_3_423285-cat_2,Unassigned,Unassigned,N,lytic,897_0,NA
VIRSorter_NODE_84_length_3341_cov_1_969820-cat_2,Unassigned,Unassigned,N,lytic,737_0,NA
VIRSorter_NODE_76_length_7075_cov_4_398244-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_650_length_3148_cov_1_822906-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_20_length_14305_cov_6_552052-cat_1,Caudovirales,Siphoviridae,N,lytic,526_0,Alistipes
VIRSorter_NODE_44_length_6136_cov_3_069229-cat_2,Caudovirales,Unassigned,N,lytic,849_0,NA
VIRSorter_NODE_77_length_7592_cov_18_951373-cat_1,Caudovirales,Podoviridae,N,lytic,658_0,Clostridium
VIRSorter_NODE_113_length_4803_cov_1_628101-cat_2,Caudovirales,Siphoviridae,N,lytic,706_0,NA
VIRSorter_NODE_17_length_7961_cov_2_289763-cat_2,Unassigned,Unassigned,N,lytic,807_0,NA
VIRSorter_NODE_4_length_8073_cov_3_528442-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Enterocloster
VIRSorter_NODE_57_length_3314_cov_1_402887-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_16_length_19540_cov_3_620667-cat_1,Caudovirales,Myoviridae,N,lytic,638_0,NA
VIRSorter_NODE_151_length_3720_cov_4_461731-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_27_length_7690_cov_2_548724-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_41_length_9298_cov_2_636136-cat_2,Caudovirales,Siphoviridae,N,lytic,641_0,NA
VIRSorter_NODE_28_length_5445_cov_2_414065-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_214_length_3462_cov_1_533433-cat_1,Caudovirales,Podoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_97_length_3648_cov_2_535359-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_496_length_3824_cov_3_481650-cat_2,Caudovirales,Siphoviridae,N,lytic,174_0,NA
VIRSorter_NODE_87_length_5364_cov_3_735345-cat_2,no_order_Microviridae,Microviridae,N,lytic,685_0,Bacteroides
VIRSorter_NODE_174_length_3942_cov_2_130275-cat_2,Caudovirales,Siphoviridae,N,lytic,840_0,NA
VIRSorter_NODE_9_length_6134_cov_4_391543-circular-cat_2,Unassigned,Unassigned,N,lytic,582_0,Bacteroides
VIRSorter_NODE_2_length_118556_cov_18_666039-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_155_length_3187_cov_1_889869-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_37_length_3226_cov_342_866409-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_11_length_13425_cov_6_305384-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_2_length_69954_cov_24_295072-cat_2,Caudovirales,Siphoviridae,N,lytic,325_0,Bacteroides
VIRSorter_NODE_7_length_6361_cov_4_574912-cat_2,Caudovirales,Siphoviridae,N,lytic,631_0,NA
VIRSorter_NODE_85_length_3519_cov_3_981722-cat_2,Unassigned,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_276_length_3019_cov_1_480636-cat_1,Caudovirales,Podoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_36_length_4171_cov_6_622615-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_192_length_3892_cov_22_118194-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Prevotella
VIRSorter_NODE_180_length_4268_cov_2_368752-cat_2,Unassigned,Unassigned,N,lytic,779_0,NA
VIRSorter_NODE_100_length_3447_cov_2_986446-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_14_length_14192_cov_7_954497-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_54_length_10051_cov_6_369811-cat_2,Unassigned,Unassigned,N,lysogenic,562_0,NA
VIRSorter_NODE_12_length_14864_cov_6_171541-cat_2,Caudovirales,Siphoviridae,N,lytic,653_0,NA
VIRSorter_NODE_49_length_6872_cov_2_112676-cat_2,Unassigned,Unassigned,N,lytic,587_0,NA
VIRSorter_NODE_42_length_4252_cov_6_888000-cat_2,Unassigned,Unassigned,N,lytic,586_0,Bacteroides
VIRSorter_NODE_11_length_13666_cov_2_039811-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,Flavonifractor
VIRSorter_NODE_174_length_4332_cov_1_905826-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_95_length_8937_cov_242_222815-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Prevotella
VIRSorter_NODE_151_length_5251_cov_5_128610-cat_2,Caudovirales,Siphoviridae,N,lytic,490_0,NA
VIRSorter_NODE_21_length_6578_cov_2_490157-cat_2,Unassigned,Unassigned,N,lytic,586_0,Bacteroides
VIRSorter_NODE_100_length_3628_cov_3_267923-cat_2,Unassigned,Unassigned,N,lytic,556_0,NA
VIRSorter_NODE_151_length_3223_cov_1_897610-cat_2,Caudovirales,Myoviridae,N,lytic,806_0,NA
VIRSorter_NODE_583_length_3401_cov_1_631338-cat_2,Unassigned,Unassigned,N,lytic,Singleton,Bifidobacterium
VIRSorter_NODE_142_length_3545_cov_2_346694-cat_2,Unassigned,Unassigned,N,lytic,808_0,Bacteroides
VIRSorter_NODE_8_length_53135_cov_13_048463-cat_2,Caudovirales,Myoviridae,N,lytic,Overlap,Bacteroides
VIRSorter_NODE_28_length_12553_cov_5_795509-cat_2,Caudovirales,Siphoviridae,N,lytic,488_0,Leuconostoc
VIRSorter_NODE_16_length_37854_cov_9_259761-cat_2,Caudovirales,Unassigned,N,lysogenic,677_0,Millionella
VIRSorter_NODE_57_length_5352_cov_3_270048-cat_2,Unassigned,Unassigned,N,lytic,763_0,NA
VIRSorter_NODE_24_length_6457_cov_2_463823-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_78_length_9958_cov_10_222561-cat_2,Unassigned,Unassigned,N,lytic,896_0,NA
VIRSorter_NODE_284_length_3519_cov_2_528146-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_18_length_8509_cov_10_324028-cat_2,Caudovirales,Siphoviridae,N,lytic,616_0,NA
VIRSorter_NODE_223_length_3570_cov_1_916352-cat_2,Unassigned,Unassigned,N,lytic,Singleton,Bacteroides
VIRSorter_NODE_31_length_4230_cov_2_297100-cat_1,Caudovirales,Siphoviridae,N,lytic,892_0,NA
VIRSorter_NODE_238_length_3400_cov_1_892148-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_147_length_4560_cov_1_731784-cat_2,Unassigned,Unassigned,N,lytic,812_0,NA
VIRSorter_NODE_166_length_3523_cov_3_032391-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_121_length_4501_cov_1_986283-cat_2,Caudovirales,Siphoviridae,N,lytic,764_0,Bacteroides
VIRSorter_NODE_169_length_3898_cov_2_145320-cat_2,Unassigned,Unassigned,N,lytic,797_0,NA
VIRSorter_NODE_203_length_3793_cov_2_372886-cat_2,Unassigned,Unassigned,N,lytic,55_0,NA
VIRSorter_NODE_34_length_9870_cov_4_204660-cat_2,Caudovirales,Siphoviridae,N,lytic,642_0,NA
VIRSorter_NODE_7_length_19704_cov_7_217398-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_58_length_7763_cov_3_235856-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_24_length_30537_cov_186_192897-cat_2,Caudovirales,Siphoviridae,N,lytic,564_0,Prevotella
VIRSorter_NODE_106_length_3079_cov_1_605014-cat_2,Unassigned,Unassigned,N,lytic,604_0,NA
VIRSorter_NODE_22_length_3139_cov_1_316069-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_259_length_3199_cov_1_851562-cat_2,Caudovirales,Myoviridae,N,lysogenic,Singleton,NA
VIRSorter_NODE_43_length_4949_cov_3_809000-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_104_length_4923_cov_31_384279-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_99_length_3401_cov_2_068418-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_2_length_45120_cov_5_648479-circular-cat_1,Caudovirales,Siphoviridae,N,lysogenic,646_0,Blautia
VIRSorter_NODE_109_length_6435_cov_331_197210-cat_2,Caudovirales,Unassigned,N,lytic,637_0,NA
VIRSorter_NODE_10_length_3947_cov_1_960733-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_103_length_3172_cov_1_899179-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_168_length_4495_cov_1_943223-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Porphyromonas
VIRSorter_NODE_6_length_17257_cov_5_918155-cat_2,Caudovirales,Myoviridae,N,lytic,730_0,NA
VIRSorter_NODE_31_length_14543_cov_4_044950-cat_2,Caudovirales,Podoviridae,N,lysogenic,252_0,Salmonella
VIRSorter_NODE_39_length_23563_cov_5_380824-cat_2,Caudovirales,Siphoviridae,N,lytic,473_0,Olsenella
VIRSorter_NODE_2_length_30919_cov_19_392764-cat_2,Caudovirales,Siphoviridae,N,lytic,595_0,Bacteroides
VIRSorter_NODE_3_length_42766_cov_11_372452-cat_2,Caudovirales,Myoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_37_length_18699_cov_4_762492-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,Odoribacter
VIRSorter_NODE_28_length_3332_cov_1_665835-cat_1,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_15_length_5390_cov_3_089113-cat_2,Caudovirales,Podoviridae,N,lytic,Outlier,Salmonella
VIRSorter_NODE_20_length_17407_cov_6_792708-cat_2,Caudovirales,Podoviridae,N,lytic,561_0,NA
VIRSorter_NODE_6_length_32609_cov_4_792624-cat_2,Caudovirales,Siphoviridae,N,lytic,724_0,NA
VIRSorter_NODE_5_length_28185_cov_11_124029-cat_1,Caudovirales,Siphoviridae,N,lysogenic,Overlap,Bacteroides
VIRSorter_NODE_41_length_7187_cov_2_593626-cat_2,Caudovirales,Siphoviridae,N,lytic,607_0,NA
VIRSorter_NODE_121_length_3114_cov_2_109474-cat_1,Caudovirales,Siphoviridae,N,lytic,298_0,NA
VIRSorter_NODE_6_length_41404_cov_17_603871-circular-cat_1,Caudovirales,Siphoviridae,N,lysogenic,648_0,Enterocloster
VIRSorter_NODE_66_length_4192_cov_2_454367-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_9_length_18066_cov_5_895145-cat_2,Caudovirales,Siphoviridae,N,lysogenic,888_0,Clostridium
VIRSorter_NODE_123_length_4083_cov_2_464611-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_148_length_4354_cov_3_773598-cat_2,Unassigned,Unassigned,N,lytic,672_0,NA
VIRSorter_NODE_162_length_5026_cov_2_505818-cat_2,no_order_Inoviridae,Inoviridae,N,lytic,834_0,Oscillibacter
VIRSorter_NODE_22_length_8184_cov_1_934343-cat_2,Caudovirales,Myoviridae,N,lytic,730_0,NA
VIRSorter_NODE_77_length_3246_cov_1_685155-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_9_length_31135_cov_14_834849-cat_1,Caudovirales,Siphoviridae,N,lytic,353_0,Eubacterium
VIRSorter_NODE_540_length_3604_cov_1_985907-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_134_length_3783_cov_2_894147-cat_3,Unassigned,Unassigned,N,lytic,792_0,NA
VIRSorter_NODE_39_length_8316_cov_5_590426-cat_2,Caudovirales,Myoviridae,N,lytic,842_0,NA
VIRSorter_NODE_27_length_16506_cov_3_177544-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Clostridium
VIRSorter_NODE_8_length_14759_cov_4_360238-cat_2,Caudovirales,Siphoviridae,N,lytic,568_0,Bacteroides
VIRSorter_NODE_140_length_5277_cov_2_254125-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_107_length_5736_cov_2_250490-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_107_length_3077_cov_1_831525-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,NA
VIRSorter_NODE_70_length_5612_cov_13_225706-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_692_length_3018_cov_1_606710-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_55_length_18153_cov_10_241041-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,Bifidobacterium
VIRSorter_NODE_1_length_49181_cov_14_513964-cat_1,Caudovirales,Siphoviridae,N,lysogenic,529_0,Bacteroides
VIRSorter_NODE_13_length_5511_cov_2_067979-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Hungatella
VIRSorter_NODE_77_length_4033_cov_2_013057-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_159_length_5077_cov_2_648485-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_9_length_17192_cov_28_200176-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_35_length_4277_cov_1_809157-cat_2,Unassigned,Unassigned,N,lytic,688_0,NA
VIRSorter_NODE_57_length_6389_cov_19_819067-circular-cat_2,no_order_Microviridae,Microviridae,N,lytic,685_0,Bacteroides
VIRSorter_NODE_86_length_10037_cov_3_320182-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_32_length_3472_cov_1_967713-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_285_length_3514_cov_1_714792-cat_2,Caudovirales,Myoviridae,N,lytic,257_0,NA
VIRSorter_NODE_18_length_6331_cov_47_772083-circular-cat_2,no_order_Microviridae,Microviridae,N,lytic,579_0,Barnesiella
VIRSorter_NODE_6_length_10083_cov_2_835577-cat_2,Caudovirales,Siphoviridae,N,lysogenic,231_0,NA
VIRSorter_NODE_1_length_85965_cov_174_553508-circular-cat_2,Caudovirales,Myoviridae,N,lytic,620_0,NA
VIRSorter_NODE_30_length_4410_cov_2_345786-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_18_length_6637_cov_4_123349-cat_2,Unassigned,Unassigned,N,lytic,737_0,NA
VIRSorter_NODE_48_length_8853_cov_8_794751-cat_3,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_50_length_3189_cov_5_103201-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_151_length_4653_cov_5_575732-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_23_length_14776_cov_5_689740-cat_1,Caudovirales,Siphoviridae,N,lytic,173_0,Streptococcus
VIRSorter_NODE_55_length_5823_cov_3_531777-cat_1,Unassigned,Unassigned,N,lytic,759_0,NA
VIRSorter_NODE_22_length_17028_cov_25_780782-cat_2,Caudovirales,Podoviridae,N,lytic,847_0,NA
VIRSorter_NODE_97_length_12332_cov_5_232610-cat_2,Caudovirales,Unassigned,N,lysogenic,813_0,Bifidobacterium
VIRSorter_NODE_290_length_5558_cov_3_754373-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_76_length_3616_cov_1_643164-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_202_length_7240_cov_2_324336-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_4_length_42593_cov_10_113503-cat_1,Caudovirales,Siphoviridae,N,lytic,353_0,Eubacterium
VIRSorter_NODE_141_length_4747_cov_3_509957-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_226_length_3244_cov_3_903433-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_12_length_4508_cov_2_417256-cat_2,Caudovirales,Myoviridae,N,lysogenic,Outlier,NA
VIRSorter_NODE_63_length_3596_cov_2_081868-cat_2,Unassigned,Unassigned,N,lytic,609_0,NA
VIRSorter_NODE_64_length_5675_cov_7_021449-cat_2,Unassigned,Unassigned,N,lytic,704_0,Bacteroides
VIRSorter_NODE_68_length_4330_cov_186_127440-cat_2,Caudovirales,Unassigned,N,lytic,709_0,NA
VIRSorter_NODE_33_length_20081_cov_8_317781-cat_2,Unassigned,Unassigned,N,lysogenic,Singleton,Prevotella
VIRSorter_NODE_34_length_3720_cov_2_500974-cat_1,Caudovirales,Podoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_177_length_3854_cov_2_589482-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_7_length_21663_cov_11_543926-cat_2,Caudovirales,Myoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_24_length_11075_cov_3_357052-cat_2,Caudovirales,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_15_length_18548_cov_12_044569-cat_2,Caudovirales,Unassigned,N,lytic,552_0,NA
VIRSorter_NODE_17_length_11023_cov_5_614813-cat_2,Caudovirales,Siphoviridae,N,lysogenic,241_0,NA
VIRSorter_NODE_3_length_89702_cov_5_684320-cat_2,Caudovirales,Myoviridae,N,lytic,221_0,NA
VIRSorter_NODE_57_length_5262_cov_2_772931-cat_2,Caudovirales,Unassigned,N,lytic,424_0,NA
VIRSorter_NODE_5_length_19058_cov_4_614812-cat_2,Caudovirales,Unassigned,N,lytic,595_0,Bacteroides
VIRSorter_NODE_18_length_4416_cov_3_889485-cat_2,Unassigned,Unassigned,N,lytic,790_0,NA
VIRSorter_NODE_38_length_6913_cov_2_902446-cat_1,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_27_length_9615_cov_5_236825-cat_2,Unassigned,Unassigned,N,lytic,737_0,Bacteroides
VIRSorter_NODE_11_length_22513_cov_4_237246-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_8_length_17758_cov_2_690999-cat_2,Caudovirales,Podoviridae,N,lytic,554_0,NA
VIRSorter_NODE_34_length_6122_cov_2_590492-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_60_length_6253_cov_5_047502-cat_2,Unassigned,Unassigned,N,lytic,846_0,NA
VIRSorter_NODE_69_length_6495_cov_17_652952-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_61_length_4991_cov_3_715255-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_10_length_20647_cov_73_396540-cat_2,Caudovirales,Siphoviridae,N,lytic,322_0,Bacteroides
VIRSorter_NODE_17_length_4421_cov_1_938053-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_13_length_18220_cov_20_174377-cat_2,Caudovirales,Myoviridae,N,lytic,618_0,NA
VIRSorter_NODE_79_length_4809_cov_3_733874-cat_2,Caudovirales,Siphoviridae,N,lytic,676_0,NA
